CD_LOJA;CD_MERCADORIA;ST_LIBERA_SEM_ESTOQUE;DS_CURVA_ABC;NR_QTDE_PONTO_RESSUPRIMENTO;NR_QTDE_ESTOQUE_SEGURANCA;NR_QTDE_ESTOQUE;NR_QTDE_RESERVA;DT_UltimaAlteracao;UsuarioUltimaAlteracao;ST_MERCADORIA_COMPRADA
1;1877;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:38.617;grade;
1;1878;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:38.803;grade;
1;1879;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:39.680;grade;
1;1880;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:40.133;grade;
1;1881;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:40.447;grade;
1;1882;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:40.837;grade;
1;1883;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:41.150;grade;
1;1884;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:41.687;grade;
1;1885;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:42.157;grade;
1;1886;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:42.467;grade;
1;1887;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:43.030;grade;
1;1888;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:43.357;grade;
1;1889;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:43.710;grade;
1;1890;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-19 11:26:44.113;grade;
1;1891;S;;.0000000000;.0000000000;.0000000000;.0000000000;2017-04-11 12:42:15.850;GRACILENE;
1;1892;S;;.0000000000;.0000000000;1.0000000000;.0000000000;2017-05-11 16:06:30.000;ORANGE;
1;1893;S;;.0000000000;.0000000000;1.0000000000;.0000000000;2017-04-11 11:08:39.127;GRACILENE;
1;1894;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-22 15:25:49.153;grade;
1;1895;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-22 15:25:49.263;grade;
1;1896;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-22 15:25:49.340;grade;
1;1897;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-22 15:25:49.420;grade;
1;1898;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-22 15:25:49.483;grade;
1;1899;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-22 15:25:49.590;grade;
1;1900;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-22 15:25:49.717;grade;
1;1901;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.010;grade;
1;1902;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.040;grade;
1;1903;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.073;grade;
1;1904;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.103;grade;
1;1905;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.137;grade;
1;1906;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.150;grade;
1;1907;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.197;grade;
1;1908;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.243;grade;
1;1909;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.260;grade;
1;1910;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.290;grade;
1;1911;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.307;grade;
1;1912;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.337;grade;
1;1913;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.353;grade;
1;1914;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.383;grade;
1;1915;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.430;grade;
1;1916;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.463;grade;
1;1917;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.480;grade;
1;1918;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.510;grade;
1;1919;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.527;grade;
1;1920;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.557;grade;
1;1921;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2014-09-25 11:20:45.570;grade;
1;1922;S;;20.0000000000;20.0000000000;16.0000000000;.0000000000;2017-07-28 11:25:32.160;ORANGE;
1;1923;S;;20.0000000000;20.0000000000;5.0000000000;.0000000000;2015-12-24 11:16:13.757;ORANGE;
1;1924;N;;30.0000000000;.0000000000;2.0000000000;.0000000000;2015-03-17 10:12:10.717;ORANGE;
1;1925;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-06-02 17:51:07.000;ORANGE;
1;1926;N;;.0000000000;.0000000000;.0000000000;.0000000000;2015-06-16 10:57:10.000;ORANGE;
1;1927;N;;.0000000000;.0000000000;.0000000000;.0000000000;2015-06-16 11:33:44.000;ORANGE;
1;1928;S;;20.0000000000;2.0000000000;.0000000000;.0000000000;2015-06-16 16:18:29.000;ORANGE;
1;1929;S;;20.0000000000;2.0000000000;.0000000000;.0000000000;2015-06-16 16:26:10.000;ORANGE;
1;1930;S;;20.0000000000;1.0000000000;.0000000000;.0000000000;2017-03-28 12:03:46.000;GRACILENE;
1;1931;S;;20.0000000000;20.0000000000;.0000000000;.0000000000;2015-06-17 10:14:28.000;ORANGE;
1;1932;N;;20.0000000000;20.0000000000;.0000000000;.0000000000;2015-06-17 11:11:48.000;ORANGE;
1;1933;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-06-17 11:31:49.000;ORANGE;
1;1934;N;;.0000000000;.0000000000;.0000000000;.0000000000;2015-06-17 15:22:59.000;ORANGE;
1;1935;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-07-16 11:53:28.000;ORANGE;
1;1936;N;;.0000000000;.0000000000;2.0000000000;.0000000000;2015-07-27 10:11:46.213;ORANGE;
1;1937;S;C;.0000000000;.0000000000;-31.5000000000;.0000000000;2018-03-21 15:54:43.000;ORANGE;
1;1938;S;;.0000000000;.0000000000;-7.0000000000;.0000000000;2017-05-22 17:18:13.000;ORANGE;
1;1939;S;;.0000000000;.0000000000;-15.6000000000;.0000000000;2015-12-16 15:28:07.243;ORANGE;
1;1940;S;;.0000000000;.0000000000;-3.0000000000;.0000000000;2015-07-31 16:14:43.130;GRACILENE;
1;1941;S;;.0000000000;.0000000000;10.0000000000;.0000000000;2017-10-23 14:42:53.657;ORANGE;
1;1942;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-07-28 17:57:08.103;grade;
1;1943;S;;.0000000000;.0000000000;-29.0000000000;.0000000000;2016-08-24 16:01:59.597;ORANGE;
1;1944;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2016-06-15 16:59:12.320;ORANGE;
1;1945;S;;.0000000000;.0000000000;.0000000000;.0000000000;2016-08-24 16:01:59.617;ORANGE;
1;1946;S;;.0000000000;.0000000000;-5.0000000000;.0000000000;2017-03-29 10:19:06.713;ORANGE;
1;1947;N;;.0000000000;.0000000000;-42.0000000000;.0000000000;2015-09-01 12:04:56.070;ORANGE;
1;1948;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-10-19 14:22:50.000;ORANGE;
1;1949;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-10-19 14:23:00.000;ORANGE;
1;1950;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-10-19 14:23:56.000;ORANGE;
1;1951;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-10-19 14:24:17.000;ORANGE;
1;1952;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-10-19 14:26:33.000;ORANGE;
1;1953;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-10-19 14:59:54.000;ORANGE;
1;1954;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-10-19 16:03:31.000;ORANGE;
1;1955;S;;40.0000000000;15.0000000000;.0000000000;.0000000000;2015-10-27 16:53:29.000;ORANGE;
1;1956;S;;10.0000000000;1.0000000000;.0000000000;.0000000000;2016-03-09 11:26:51.000;ORANGE;
1;1957;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-11 15:38:45.753;grade;
1;1958;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-11 15:38:45.910;grade;
1;1959;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-11 15:38:45.990;grade;
1;1960;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-11 15:38:46.037;grade;
1;1961;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-14 17:40:35.370;grade;
1;1962;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-14 17:40:35.417;grade;
1;1963;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-14 17:40:35.480;grade;
1;1964;S;C;.0000000000;1.0000000000;-1.0000000000;.0000000000;2017-12-28 11:50:11.107;GRACILENE;
1;1965;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-05-11 11:55:52.060;GRACILENE;
1;1966;S;;.0000000000;.0000000000;-10.0000000000;.0000000000;2017-05-11 11:56:00.433;GRACILENE;
1;1967;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-14 17:40:35.650;grade;
1;1968;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-14 17:40:35.697;grade;
1;1969;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-14 17:40:35.727;grade;
1;1970;S;;.0000000000;.0000000000;-11.0000000000;.0000000000;2017-05-30 11:17:15.970;ORANGE;
1;1971;S;;.0000000000;.0000000000;-1.0000000000;.0000000000;2017-10-05 12:28:59.160;GRACILENE;
1;1972;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 09:30:30.357;grade;
1;1973;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 09:30:30.403;grade;
1;1974;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 09:30:30.513;grade;
1;1975;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:36:03.553;grade;
1;1976;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:36:03.693;grade;
1;1977;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:40:54.997;grade;
1;1978;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:40:55.043;grade;
1;1979;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:40:55.120;grade;
1;1980;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:41:55.963;grade;
1;1981;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:41:55.997;grade;
1;1982;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:41:56.043;grade;
1;1983;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:20.383;grade;
1;1984;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:20.430;grade;
1;1985;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:20.463;grade;
1;1986;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-05-16 10:29:49.667;GRACILENE;
1;1987;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-05-16 09:44:35.060;GRACILENE;
1;1988;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-05-16 10:29:49.703;GRACILENE;
1;1989;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:20.837;grade;
1;1990;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:20.870;grade;
1;1991;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.010;grade;
1;1992;S;;.0000000000;.0000000000;-1.0000000000;.0000000000;2017-07-28 16:55:01.000;ORANGE;
1;1993;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.163;grade;
1;1994;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.210;grade;
1;1995;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.453;grade;
1;1996;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.530;grade;
1;1997;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.593;grade;
1;1998;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.640;grade;
1;1999;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.673;grade;
1;2000;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.830;grade;
1;2001;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.873;grade;
1;2002;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:44:21.920;grade;
1;2003;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.137;grade;
1;2004;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.183;grade;
1;2005;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.417;grade;
1;2006;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.450;grade;
1;2007;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.540;grade;
1;2008;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.590;grade;
1;2009;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.667;grade;
1;2010;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.790;grade;
1;2011;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.887;grade;
1;2012;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:55.930;grade;
1;2013;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:56.017;grade;
1;2014;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:56.063;grade;
1;2015;S;;.0000000000;.0000000000;-1.0000000000;.0000000000;2016-08-23 11:20:55.513;ORANGE;
1;2016;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:56.297;grade;
1;2017;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:56.763;grade;
1;2018;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:56.810;grade;
1;2019;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:56.903;grade;
1;2020;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:56.950;grade;
1;2021;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:57.040;grade;
1;2022;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:57.070;grade;
1;2023;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:57.273;grade;
1;2024;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:45:57.307;grade;
1;2025;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.133;grade;
1;2026;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.180;grade;
1;2027;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.227;grade;
1;2028;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.320;grade;
1;2029;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.367;grade;
1;2030;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.400;grade;
1;2031;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.587;grade;
1;2032;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.650;grade;
1;2033;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.693;grade;
1;2034;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.790;grade;
1;2035;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.837;grade;
1;2036;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.867;grade;
1;2037;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.943;grade;
1;2038;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:56.990;grade;
1;2039;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.113;grade;
1;2040;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.223;grade;
1;2041;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.317;grade;
1;2042;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.393;grade;
1;2043;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.470;grade;
1;2044;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.520;grade;
1;2045;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.550;grade;
1;2046;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.643;grade;
1;2047;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.673;grade;
1;2048;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.817;grade;
1;2049;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.893;grade;
1;2050;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.940;grade;
1;2051;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:57.987;grade;
1;2052;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:58.090;grade;
1;2053;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:58.153;grade;
1;2054;S;;.0000000000;.0000000000;.0000000000;.0000000000;2015-12-15 11:49:58.200;grade;
1;2055;S;;20.0000000000;2.0000000000;407.0000000000;.0000000000;2016-05-27 10:30:40.967;ORANGE;
1;2056;S;;.0000000000;.0000000000;.0000000000;.0000000000;2016-06-13 10:43:00.000;ORANGE;
1;2057;S;;.0000000000;.0000000000;.0000000000;.0000000000;2016-06-13 10:44:10.000;ORANGE;
1;2058;S;;.0000000000;.0000000000;.0000000000;.0000000000;2016-06-13 10:45:21.000;ORANGE;
1;2059;S;;.0000000000;.0000000000;.0000000000;.0000000000;2016-06-13 15:22:21.000;ORANGE;
1;2071;S;;.0000000000;.0000000000;.0000000000;.0000000000;2016-08-24 16:19:57.000;ORANGE;
1;2072;S;;70.0000000000;22.0000000000;-99.0000000000;.0000000000;2017-08-02 11:25:02.853;ORANGE;
1;2073;N;;.0000000000;.0000000000;996.0000000000;.0000000000;2017-07-20 14:46:39.467;ORANGE;
1;2074;S;;50.0000000000;20.0000000000;-2.0000000000;.0000000000;2017-09-15 10:09:48.417;ORANGE;
1;2075;S;;50.0000000000;20.0000000000;-3.0000000000;.0000000000;2017-09-15 10:09:48.463;ORANGE;
1;2076;S;;50.0000000000;20.0000000000;-2.0000000000;.0000000000;2017-09-15 10:09:48.507;ORANGE;
1;2077;S;;50.0000000000;20.0000000000;.0000000000;.0000000000;2017-09-14 16:17:45.000;ORANGE;
1;2078;S;;50.0000000000;20.0000000000;-2.0000000000;.0000000000;2017-09-15 10:09:48.547;ORANGE;
1;2079;S;;50.0000000000;20.0000000000;-2.0000000000;.0000000000;2017-09-15 10:09:48.590;ORANGE;
1;2080;S;;50.0000000000;20.0000000000;-3.0000000000;.0000000000;2017-09-15 10:09:48.630;ORANGE;
1;2081;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.443;ORANGE;
1;2082;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.477;ORANGE;
1;2083;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.530;ORANGE;
1;2084;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.570;ORANGE;
1;2085;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.607;ORANGE;
1;2086;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.643;ORANGE;
1;2087;S;;.0000000000;.0000000000;-3.0000000000;.0000000000;2017-09-14 16:53:56.680;ORANGE;
1;2088;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.720;ORANGE;
1;2089;S;;.0000000000;.0000000000;-2.0000000000;.0000000000;2017-09-14 16:53:56.763;ORANGE;
1;2090;N;;.0000000000;.0000000000;.0000000000;.0000000000;2017-12-12 12:01:12.000;ORANGE;
1;2091;S;C;20.0000000000;10.0000000000;.0000000000;.0000000000;2018-03-08 10:03:38.000;ORANGE;
1;2092;S;C;20.0000000000;10.0000000000;.0000000000;.0000000000;2018-03-08 10:04:56.000;ORANGE;
1;2093;S;C;.0000000000;.0000000000;.0000000000;.0000000000;2018-03-08 10:07:36.000;ORANGE;
1;2094;S;C;20.0000000000;10.0000000000;.0000000000;.0000000000;2018-03-08 10:42:20.000;ORANGE;
1;2095;S;C;20.0000000000;10.0000000000;.0000000000;.0000000000;2018-03-08 11:03:50.000;ORANGE;
1;2096;S;C;70.0000000000;22.0000000000;.0000000000;.0000000000;2018-03-08 11:34:01.000;ORANGE;
1;2097;S;C;20.0000000000;10.0000000000;2.0000000000;.0000000000;2018-04-30 15:27:47.923;ORANGE;
1;2098;S;C;.0000000000;.0000000000;.0000000000;.0000000000;2018-04-18 16:52:38.000;ORANGE;
1;2099;S;C;.0000000000;.0000000000;.0000000000;.0000000000;2018-05-02 18:53:37.000;ORANGE;
2;1;N;C;.0000000000;.0000000000;2.0000000000;.0000000000;2016-01-21 16:09:41.000;ORANGE;
2;2;S;A;20.0000000000;20.0000000000;-4.0000000000;.0000000000;2018-03-16 14:58:33.060;ORANGE;
2;3;S;C;.0000000000;.0000000000;1.0000000000;.0000000000;2016-06-15 16:49:06.177;ORANGE;
2;4;S;C;20.0000000000;20.0000000000;2.0000000000;.0000000000;2015-08-12 11:17:41.000;ORANGE;
2;5;N;C;.0000000000;.0000000000;2.0000000000;.0000000000;2017-05-31 14:15:15.000;ORANGE;
2;6;S;C;20.0000000000;1.0000000000;2.0000000000;.0000000000;2016-01-21 16:15:35.000;ORANGE;
2;7;S;C;20.0000000000;20.0000000000;2.0000000000;.0000000000;2014-05-21 15:44:41.000;ORANGE;
2;8;S;C;20.0000000000;20.0000000000;.0000000000;.0000000000;2017-10-25 16:09:31.737;ORANGE;
2;9;S;C;20.0000000000;20.0000000000;2.0000000000;.0000000000;2014-05-21 15:46:06.000;ORANGE;
2;10;N;C;20.0000000000;20.0000000000;1.0000000000;.0000000000;2017-09-26 15:26:41.000;ORANGE;
2;11;N;C;20.0000000000;11.0000000000;2.0000000000;.0000000000;2017-11-03 11:24:33.000;ORANGE;
2;12;S;C;50.0000000000;103.0000000000;2.0000000000;.0000000000;2015-12-15 11:36:08.000;ORANGE;
2;13;S;C;50.0000000000;28.0000000000;2.0000000000;.0000000000;2015-12-15 11:41:11.000;ORANGE;
2;14;S;C;50.0000000000;20.0000000000;7.0000000000;.0000000000;2015-12-15 11:42:14.000;ORANGE;
2;15;S;C;70.0000000000;22.0000000000;152.0000000000;.0000000000;2018-03-08 11:18:44.000;ORANGE;
2;16;S;C;70.0000000000;3.0000000000;2.0000000000;.0000000000;2015-12-15 11:47:25.000;ORANGE;
2;17;S;;10.0000000000;5.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:52.107;ORANGE;
2;18;S;;40.0000000000;7.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:52.217;ORANGE;
2;19;S;C;20.0000000000;10.0000000000;2.0000000000;.0000000000;2015-12-24 12:00:34.000;ORANGE;
2;20;S;C;40.0000000000;15.0000000000;-8.0000000000;.0000000000;2017-05-10 17:15:44.000;ORANGE;
2;21;S;;50.0000000000;20.0000000000;-18.0000000000;.0000000000;2015-10-13 10:48:55.890;ORANGE;
2;22;S;;50.0000000000;20.0000000000;.0000000000;.0000000000;2017-10-25 15:46:31.140;ORANGE;
2;23;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2011-07-05 15:37:11.000;ORANGE;
2;24;S;C;50.0000000000;20.0000000000;8.0000000000;.0000000000;2017-10-17 11:50:55.113;ORANGE;
2;25;S;;36.0000000000;11.0000000000;2.0000000000;.0000000000;2008-06-06 13:45:35.700;GRACILENE;
2;26;S;;36.0000000000;118.0000000000;2.0000000000;.0000000000;2012-06-15 17:07:26.873;ORANGE;
2;27;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:53.340;ORANGE;
2;28;S;;20.0000000000;20.0000000000;2.0000000000;.0000000000;2008-07-01 10:49:03.937;GRACILENE;
2;29;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2007-05-03 09:07:02.973;GRACILENE;
2;30;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2007-05-03 09:05:51.800;GRACILENE;
2;31;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:53.967;ORANGE;
2;32;S;;20.0000000000;20.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:54.077;ORANGE;
2;33;S;;17.0000000000;12.0000000000;2.0000000000;.0000000000;2011-11-23 09:28:40.590;ORANGE;
2;34;S;;20.0000000000;20.0000000000;2.0000000000;.0000000000;2006-12-02 09:16:51.640;GRACILENE;
2;35;S;;20.0000000000;4.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:54.200;ORANGE;
2;36;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:54.310;ORANGE;
2;37;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2012-05-23 11:40:33.670;ORANGE;
2;38;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:53.827;ORANGE;
2;39;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2011-11-28 15:37:53.670;ORANGE;
2;40;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2011-11-21 15:27:05.233;ORANGE;
2;41;S;;.0000000000;1.0000000000;2.0000000000;.0000000000;2011-11-21 15:27:05.250;ORANGE;
2;42;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2011-11-21 15:27:05.280;ORANGE;
2;43;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2011-11-21 15:27:05.297;ORANGE;
2;44;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2011-11-21 15:27:05.310;ORANGE;
2;45;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2011-11-21 15:27:05.327;ORANGE;
